# VRPTW Fixed Benchmark Data
# N=20  INSTANCES=10000  Q=500  K=10  T=1000  SERVICE=10
#
# Node 0 = Depot, Nodes 1..20 = Customers
# Coordinates are in [0, 100], Time windows are in [0, 1000]
# TW1=narrow(100), TW2=medium(300), TW3=wide(500)
#
# INST	NODE	X	Y	DEMAND	TW1_A	TW1_B	TW2_A	TW2_B	TW3_A	TW3_B	SERVICE
23	0	96.06	38.70	0	0	1000	0	1000	0	1000	0
23	1	79.16	13.36	10	450	538	186	387	829	866	10
23	2	25.01	27.77	1	766	793	323	624	580	927	10
23	3	46.14	51.51	15	491	508	306	463	724	947	10
23	4	72.39	15.85	11	652	846	867	966	133	684	10
23	5	99.65	49.37	23	596	654	60	241	711	834	10
23	6	90.23	53.24	7	114	269	857	983	185	983	10
23	7	5.96	71.09	24	271	300	787	903	248	874	10
23	8	64.42	61.23	7	873	903	517	564	412	950	10
23	9	35.18	69.66	18	201	341	138	412	143	704	10
23	10	62.83	74.47	11	911	950	848	876	176	950	10
23	11	97.67	19.28	29	909	946	942	979	537	979	10
23	12	97.91	68.69	21	320	431	889	953	477	968	10
23	13	66.57	49.59	23	36	167	335	540	328	967	10
23	14	67.51	15.47	21	54	63	378	962	346	961	10
23	15	83.20	57.99	5	220	245	208	444	743	872	10
23	16	32.16	41.39	27	321	427	611	861	632	873	10
23	17	57.50	79.43	13	229	389	475	866	528	619	10
23	18	26.52	95.88	12	182	317	745	802	714	908	10
23	19	16.48	48.73	22	640	735	396	588	703	918	10
23	20	13.94	81.85	7	698	784	799	906	288	377	10
24	0	67.83	95.22	0	0	1000	0	1000	0	1000	0
24	1	49.68	93.07	14	280	387	805	980	196	508	10
24	2	27.41	3.99	12	170	298	579	755	205	334	10
24	3	86.96	13.93	29	243	261	208	290	154	762	10
24	4	76.72	22.18	8	439	474	286	414	434	628	10
24	5	72.58	85.73	32	802	865	930	988	427	988	10
24	6	23.72	60.05	13	772	841	138	140	367	942	10
24	7	71.50	23.44	22	177	206	664	720	82	96	10
24	8	10.27	57.55	15	375	381	688	892	239	548	10
24	9	78.97	30.79	2	912	933	395	699	242	812	10
24	10	80.72	57.90	33	190	282	664	784	473	959	10
24	11	11.09	74.71	19	849	860	558	938	178	395	10
24	12	62.34	8.98	21	875	912	610	763	836	855	10
24	13	43.19	29.83	35	480	500	248	315	235	544	10
24	14	83.36	33.71	7	237	357	744	751	774	868	10
24	15	17.08	12.62	24	637	662	411	850	580	589	10
24	16	12.30	44.07	15	751	851	886	923	648	923	10
24	17	43.75	62.34	1	285	326	409	512	545	665	10
24	18	13.83	56.09	1	264	277	376	603	246	400	10
24	19	59.72	6.44	22	395	683	841	909	814	909	10
24	20	40.12	22.79	6	660	695	674	802	460	700	10
25	0	51.91	6.12	0	0	1000	0	1000	0	1000	0
25	1	35.69	86.48	3	365	477	713	917	156	174	10
25	2	84.37	92.08	30	484	522	94	487	496	828	10
25	3	51.77	5.53	11	520	622	956	998	518	998	10
25	4	13.78	19.51	7	917	958	462	776	337	528	10
25	5	18.46	75.71	8	580	599	786	921	779	921	10
25	6	15.45	30.31	18	530	655	147	255	624	936	10
25	7	69.40	46.94	12	381	504	377	524	596	954	10
25	8	47.31	4.20	10	787	842	20	117	493	822	10
25	9	69.10	12.72	21	468	476	583	709	138	182	10
25	10	16.92	57.60	25	280	420	758	936	569	782	10
25	11	82.17	92.08	38	143	173	825	907	389	907	10
25	12	34.85	94.78	6	414	496	413	729	168	385	10
25	13	75.16	10.00	18	577	593	276	441	271	294	10
25	14	46.24	66.16	1	463	472	226	528	395	859	10
25	15	28.70	71.57	13	257	276	304	597	133	874	10
25	16	80.47	42.76	15	751	768	380	717	450	952	10
25	17	58.76	9.76	22	443	583	339	974	713	962	10
25	18	24.45	85.51	1	120	235	800	914	252	457	10
25	19	65.50	77.96	8	555	635	444	691	259	922	10
25	20	91.50	33.19	21	814	949	494	940	91	951	10
26	0	7.94	12.45	0	0	1000	0	1000	0	1000	0
26	1	75.99	63.03	16	769	914	238	502	213	294	10
26	2	91.49	86.89	12	447	475	358	823	349	792	10
26	3	57.41	84.33	30	98	108	423	529	232	911	10
26	4	52.56	23.77	1	944	952	658	822	156	327	10
26	5	2.44	28.13	10	626	635	815	861	445	982	10
26	6	48.94	64.24	9	716	738	695	932	517	792	10
26	7	81.19	47.90	18	315	439	791	803	559	917	10
26	8	13.30	83.88	5	195	295	432	534	731	927	10
26	9	43.06	48.55	20	392	447	844	948	280	408	10
26	10	88.38	90.97	23	874	883	156	596	388	411	10
26	11	84.43	64.12	7	496	614	183	790	139	165	10
26	12	34.25	1.14	36	310	321	575	728	382	882	10
26	13	0.05	24.63	7	194	403	746	909	234	519	10
26	14	84.91	89.19	25	359	468	431	496	769	890	10
26	15	46.19	72.37	23	768	775	861	927	453	927	10
26	16	27.07	98.88	19	392	614	776	821	846	891	10
26	17	68.26	52.53	2	455	463	829	919	430	692	10
26	18	17.15	21.53	39	750	853	537	880	588	776	10
26	19	69.32	67.09	33	833	856	828	906	717	916	10
26	20	69.48	66.32	24	275	275	583	694	316	481	10
27	0	39.37	5.81	0	0	1000	0	1000	0	1000	0
27	1	14.53	6.52	21	812	965	345	642	935	974	10
27	2	5.12	17.96	1	739	765	823	962	153	380	10
27	3	40.21	51.68	1	477	519	840	882	127	357	10
27	4	46.37	60.61	18	942	943	671	943	103	943	10
27	5	48.66	99.09	19	435	436	254	371	769	905	10
27	6	59.59	4.08	13	148	245	958	978	859	978	10
27	7	73.74	69.61	7	319	446	757	926	471	926	10
27	8	8.26	48.44	1	70	193	610	941	172	662	10
27	9	15.20	53.18	28	723	725	349	425	516	923	10
27	10	34.13	54.72	9	356	360	375	799	789	949	10
27	11	83.67	95.77	23	148	165	324	502	290	888	10
27	12	66.19	70.18	29	119	142	543	574	569	929	10
27	13	48.79	6.44	22	87	92	607	989	883	989	10
27	14	45.00	73.31	7	832	931	185	495	223	625	10
27	15	17.56	4.87	9	668	696	553	633	761	957	10
27	16	32.11	30.02	14	470	507	680	973	557	856	10
27	17	77.73	78.25	12	258	317	846	917	884	917	10
27	18	35.58	76.35	15	519	659	352	598	268	328	10
27	19	72.34	8.69	13	159	401	227	363	130	648	10
27	20	28.73	53.13	19	320	401	335	652	454	612	10
28	0	39.73	10.07	0	0	1000	0	1000	0	1000	0
28	1	32.00	46.12	22	862	899	258	874	363	664	10
28	2	44.63	37.34	18	607	627	374	470	286	733	10
28	3	42.27	50.31	13	193	272	653	723	496	958	10
28	4	52.54	55.64	1	591	681	75	167	278	352	10
28	5	13.20	41.17	18	823	918	903	958	803	875	10
28	6	59.84	78.56	23	839	840	495	580	578	682	10
28	7	94.37	25.21	9	245	328	905	942	174	494	10
28	8	24.38	89.18	8	647	684	750	918	623	918	10
28	9	27.20	10.41	1	581	693	221	274	913	986	10
28	10	84.82	73.94	19	451	503	778	920	829	920	10
28	11	47.41	19.06	14	157	206	70	95	326	987	10
28	12	3.61	17.96	19	405	425	164	962	672	696	10
28	13	33.31	11.39	20	578	579	349	427	894	992	10
28	14	9.03	29.37	17	149	239	164	369	860	949	10
28	15	74.49	40.10	3	820	953	562	635	856	953	10
28	16	48.35	87.32	28	840	921	277	524	104	140	10
28	17	98.76	62.08	6	322	419	226	362	647	920	10
28	18	71.51	76.49	31	810	891	451	630	470	925	10
28	19	55.91	69.06	8	810	838	80	870	685	745	10
28	20	14.47	66.70	16	152	182	237	563	399	598	10
29	0	6.61	84.94	0	0	1000	0	1000	0	1000	0
29	1	21.54	58.14	25	373	542	633	685	615	930	10
29	2	19.36	71.96	21	675	724	22	116	808	980	10
29	3	18.07	23.71	13	663	740	148	836	830	834	10
29	4	58.86	53.49	26	769	787	275	938	529	809	10
29	5	61.90	40.26	24	295	500	655	869	697	915	10
29	6	41.09	90.15	10	622	783	132	226	498	964	10
29	7	36.49	2.54	18	850	911	785	911	552	562	10
29	8	44.14	78.46	19	128	197	561	660	459	960	10
29	9	2.83	58.32	8	452	689	896	972	614	905	10
29	10	31.44	55.99	10	871	960	739	960	218	751	10
29	11	46.04	60.87	25	74	161	254	328	870	952	10
29	12	0.95	95.17	3	453	473	379	779	620	699	10
29	13	36.17	41.88	9	574	627	672	872	424	636	10
29	14	81.18	6.40	16	425	592	710	890	881	890	10
29	15	64.36	60.34	17	755	936	867	936	691	789	10
29	16	32.95	0.43	12	831	896	429	538	382	731	10
29	17	58.46	91.04	4	56	99	303	619	67	466	10
29	18	83.31	2.35	2	869	872	198	220	583	886	10
29	19	10.19	52.62	3	514	520	109	265	250	518	10
29	20	71.72	9.48	21	350	457	499	732	816	899	10
30	0	27.13	51.18	0	0	1000	0	1000	0	1000	0
30	1	21.59	4.15	21	210	319	408	615	539	802	10
30	2	26.73	21.99	12	332	452	146	809	885	969	10
30	3	29.09	37.51	21	170	235	697	985	774	932	10
30	4	73.73	63.63	13	579	581	171	296	762	950	10
30	5	76.91	54.70	40	254	292	714	739	825	842	10
30	6	52.80	34.03	25	677	756	754	870	185	630	10
30	7	84.75	55.31	22	692	821	273	327	839	941	10
30	8	16.94	58.08	13	360	582	413	719	896	986	10
30	9	90.69	71.61	6	174	176	516	932	817	932	10
30	10	16.54	71.10	4	186	199	237	481	207	493	10
30	11	8.38	87.15	16	600	690	881	898	647	958	10
30	12	59.22	55.35	15	880	880	471	494	238	381	10
30	13	79.69	70.89	17	632	736	694	777	401	480	10
30	14	73.88	24.82	18	117	191	440	527	605	945	10
30	15	29.03	20.70	22	712	752	773	968	816	968	10
30	16	27.86	74.04	7	140	209	337	587	63	542	10
30	17	75.74	74.96	29	698	740	683	711	116	146	10
30	18	10.66	96.39	16	202	296	943	946	73	317	10
30	19	6.07	41.67	21	523	601	343	798	652	975	10
30	20	78.83	63.06	1	525	606	748	786	369	945	10
31	0	47.33	27.31	0	0	1000	0	1000	0	1000	0
31	1	14.90	51.44	5	162	195	859	958	345	447	10
31	2	96.14	81.88	12	646	666	591	925	317	489	10
31	3	50.14	33.03	29	643	652	605	741	844	992	10
31	4	46.80	72.93	19	305	371	557	769	467	560	10
31	5	87.41	64.30	13	709	812	284	902	471	673	10
31	6	64.11	45.04	17	879	974	384	408	56	195	10
31	7	62.72	29.68	22	636	768	679	928	33	410	10
31	8	71.98	36.34	22	75	99	629	676	284	687	10
31	9	24.00	85.68	5	890	936	170	275	253	429	10
31	10	65.26	48.65	12	938	971	67	188	453	901	10
31	11	43.93	66.10	24	603	687	441	444	686	727	10
31	12	97.79	76.39	4	289	357	374	533	827	928	10
31	13	72.34	34.31	7	122	183	597	721	438	973	10
31	14	86.48	33.00	5	187	190	302	687	751	959	10
31	15	66.44	77.69	28	407	429	568	699	540	945	10
31	16	34.68	44.82	18	146	220	565	977	677	897	10
31	17	6.60	22.70	12	196	265	396	736	395	958	10
31	18	2.36	9.44	16	379	398	714	758	641	840	10
31	19	87.70	33.05	22	49	129	150	442	597	684	10
31	20	87.40	99.95	33	480	510	422	686	690	916	10
32	0	46.58	49.88	0	0	1000	0	1000	0	1000	0
32	1	22.80	58.47	12	834	941	847	973	75	442	10
32	2	80.52	36.51	30	470	663	262	577	319	451	10
32	3	56.53	38.43	2	135	213	841	983	384	432	10
32	4	80.19	91.35	13	156	203	74	148	126	813	10
32	5	61.80	80.62	37	298	401	479	652	769	964	10
32	6	96.76	73.23	30	154	157	864	943	629	943	10
32	7	35.97	9.05	11	359	471	787	818	701	847	10
32	8	16.78	62.46	16	382	389	938	966	709	966	10
32	9	36.29	47.40	15	267	315	555	878	282	988	10
32	10	98.22	75.85	8	347	349	127	517	626	941	10
32	11	84.40	51.67	19	379	509	939	961	708	793	10
32	12	45.04	51.28	38	215	286	879	996	909	967	10
32	13	88.55	11.14	16	794	826	737	740	512	851	10
32	14	3.63	66.34	6	487	545	626	953	507	953	10
32	15	73.54	1.15	10	581	660	325	566	503	943	10
32	16	18.07	27.99	20	38	103	314	725	344	759	10
32	17	17.03	85.40	6	507	665	326	642	751	952	10
32	18	13.01	26.87	12	548	605	575	756	403	958	10
32	19	55.61	59.83	32	129	197	603	769	197	362	10
32	20	17.66	28.03	25	318	359	658	962	466	512	10
33	0	49.56	44.35	0	0	1000	0	1000	0	1000	0
33	1	76.16	94.95	17	925	941	669	935	434	941	10
33	2	23.50	41.71	25	183	286	291	588	889	972	10
33	3	90.86	35.97	16	831	956	633	915	517	956	10
33	4	44.04	79.23	15	326	460	614	741	456	963	10
33	5	49.33	50.93	12	133	178	344	568	603	992	10
33	6	12.38	96.41	21	810	896	225	744	904	935	10
33	7	2.81	13.19	33	759	792	339	570	918	942	10
33	8	31.28	72.78	16	730	965	753	782	462	965	10
33	9	99.17	13.81	3	657	722	428	812	499	940	10
33	10	68.54	17.83	6	907	913	102	476	120	320	10
33	11	33.89	5.01	5	523	580	937	956	508	615	10
33	12	49.68	37.32	16	824	845	783	991	907	991	10
33	13	92.07	37.60	11	239	417	781	955	883	955	10
33	14	59.15	48.94	4	215	297	49	821	656	796	10
33	15	4.28	40.75	6	779	863	391	400	244	257	10
33	16	34.11	75.39	2	797	847	709	917	868	964	10
33	17	84.94	28.66	1	527	597	652	720	189	193	10
33	18	75.99	58.86	13	161	221	239	242	631	855	10
33	19	4.64	83.75	9	857	872	352	754	629	863	10
33	20	31.21	4.19	5	514	544	335	337	301	548	10
34	0	99.79	15.69	0	0	1000	0	1000	0	1000	0
34	1	84.14	15.77	5	262	434	802	983	84	890	10
34	2	93.71	77.65	12	258	315	244	305	677	682	10
34	3	69.23	85.15	26	905	923	281	600	708	713	10
34	4	23.03	1.55	19	803	915	607	616	493	677	10
34	5	23.13	64.89	15	576	624	236	431	368	907	10
34	6	23.24	15.92	1	346	396	671	922	339	409	10
34	7	89.40	47.31	5	36	94	45	222	837	965	10
34	8	95.11	2.22	14	230	271	916	984	677	984	10
34	9	21.87	75.58	29	533	709	802	813	191	900	10
34	10	62.13	30.05	5	263	395	700	958	203	824	10
34	11	58.16	6.39	3	269	414	933	956	848	860	10
34	12	79.44	44.58	17	395	418	637	675	281	411	10
34	13	25.84	34.08	33	555	727	252	419	532	922	10
34	14	26.65	70.96	23	479	540	522	656	625	896	10
34	15	91.10	66.00	8	358	384	270	481	192	763	10
34	16	64.91	53.07	18	820	862	346	394	254	614	10
34	17	81.61	15.37	1	783	904	943	980	171	296	10
34	18	90.96	48.57	30	519	546	395	450	37	54	10
34	19	63.56	32.61	1	613	617	450	574	778	959	10
34	20	25.29	74.71	15	736	886	815	903	486	704	10
35	0	65.54	4.48	0	0	1000	0	1000	0	1000	0
35	1	49.14	92.36	16	616	724	258	740	835	909	10
35	2	74.59	42.55	26	453	571	625	630	436	620	10
35	3	68.15	10.17	23	218	336	70	329	779	784	10
35	4	20.64	29.36	5	167	364	62	549	173	676	10
35	5	19.74	0.91	20	934	953	502	534	385	953	10
35	6	30.72	91.78	3	685	695	354	698	656	905	10
35	7	50.77	58.68	30	607	614	492	710	633	942	10
35	8	2.71	73.20	21	130	202	277	579	594	878	10
35	9	58.43	41.97	12	912	960	919	960	904	960	10
35	10	17.35	87.70	13	744	837	368	640	876	902	10
35	11	82.90	35.29	11	628	688	492	837	296	963	10
35	12	48.97	27.52	18	765	789	126	254	618	970	10
35	13	17.77	22.87	22	292	465	307	603	442	594	10
35	14	32.57	65.20	1	650	711	326	409	307	318	10
35	15	46.39	45.80	6	386	472	751	953	120	535	10
35	16	86.98	60.78	20	802	861	808	841	469	574	10
35	17	65.29	29.89	19	608	623	557	639	518	790	10
35	18	24.36	2.61	18	956	957	238	569	864	957	10
35	19	77.17	86.17	8	232	255	880	916	377	916	10
35	20	7.09	49.85	10	196	238	214	273	265	575	10
36	0	40.37	69.92	0	0	1000	0	1000	0	1000	0
36	1	3.45	88.31	26	827	942	656	771	696	957	10
36	2	51.83	77.69	6	184	297	877	985	753	831	10
36	3	36.80	50.23	11	768	803	166	550	834	978	10
36	4	66.71	99.81	36	483	532	483	861	314	343	10
36	5	24.87	97.39	20	305	333	406	773	130	211	10
36	6	81.74	5.26	12	763	815	550	791	279	922	10
36	7	44.44	97.21	23	249	261	880	971	417	524	10
36	8	54.62	74.92	19	638	835	360	581	201	458	10
36	9	6.70	98.25	20	116	230	848	954	792	827	10
36	10	87.63	53.25	1	363	448	347	699	706	948	10
36	11	36.04	29.56	17	386	420	279	432	246	958	10
36	12	53.03	41.76	18	757	871	424	571	107	718	10
36	13	76.25	43.87	7	164	255	751	756	841	860	10
36	14	4.26	52.44	19	271	448	735	958	423	958	10
36	15	36.20	0.35	14	537	574	658	703	273	441	10
36	16	21.48	53.91	17	960	964	750	974	525	974	10
36	17	54.06	96.04	11	471	510	360	398	207	872	10
36	18	61.09	30.72	15	340	413	401	909	369	885	10
36	19	57.42	14.40	25	351	366	647	940	611	940	10
36	20	20.59	44.36	30	677	753	919	966	786	966	10
37	0	52.06	9.34	0	0	1000	0	1000	0	1000	0
37	1	32.97	15.01	22	447	528	687	720	264	542	10
37	2	73.09	9.57	2	378	429	645	799	134	977	10
37	3	82.18	53.08	14	627	682	674	745	757	945	10
37	4	12.66	83.05	13	837	915	822	915	855	915	10
37	5	41.62	56.46	3	313	360	452	622	351	841	10
37	6	30.71	91.60	20	176	214	214	276	316	739	10
37	7	47.32	92.22	17	838	880	913	915	647	915	10
37	8	34.31	42.55	19	212	233	271	466	691	773	10
37	9	37.60	59.64	6	483	632	225	365	127	832	10
37	10	26.96	4.00	8	524	563	453	806	572	741	10
37	11	86.25	12.16	3	403	466	222	225	69	88	10
37	12	57.89	13.91	10	24	111	187	515	705	956	10
37	13	40.01	2.36	1	345	433	688	885	28	776	10
37	14	2.01	83.76	1	541	588	360	610	279	453	10
37	15	91.60	98.21	7	640	710	630	855	202	447	10
37	16	16.75	85.12	3	504	552	141	269	106	370	10
37	17	90.91	43.12	15	544	617	251	666	97	163	10
37	18	21.14	40.02	11	547	642	622	706	821	955	10
37	19	89.47	35.10	4	657	806	281	385	456	490	10
37	20	63.11	18.79	12	956	984	563	600	954	984	10
38	0	64.29	12.76	0	0	1000	0	1000	0	1000	0
38	1	0.32	92.77	24	270	365	334	470	538	577	10
38	2	38.15	71.44	1	358	497	449	532	74	934	10
38	3	77.75	70.53	15	858	939	354	360	719	939	10
38	4	56.95	91.23	20	538	612	206	307	99	247	10
38	5	72.05	38.09	23	349	436	565	972	895	972	10
38	6	75.91	26.30	2	468	588	672	798	726	981	10
38	7	39.98	92.12	8	95	149	490	811	97	469	10
38	8	21.94	20.32	3	398	490	678	734	612	940	10
38	9	65.74	70.68	14	307	335	178	224	743	941	10
38	10	62.19	62.54	15	895	936	706	763	84	387	10
38	11	4.91	47.26	33	905	930	281	308	663	930	10
38	12	31.29	44.02	7	265	369	542	710	145	673	10
38	13	77.60	51.34	32	648	684	363	494	942	958	10
38	14	82.59	14.24	41	352	406	727	765	964	980	10
38	15	40.52	12.52	17	693	767	448	565	942	975	10
38	16	72.75	46.42	21	211	413	289	750	301	408	10
38	17	67.38	81.84	5	551	645	94	840	901	929	10
38	18	1.91	8.01	21	614	632	404	407	450	713	10
38	19	23.01	75.32	5	244	248	526	876	115	173	10
38	20	81.31	32.43	26	106	114	140	696	32	948	10
39	0	66.51	25.92	0	0	1000	0	1000	0	1000	0
39	1	20.65	95.74	9	428	440	899	915	113	123	10
39	2	18.72	96.62	11	670	821	403	485	887	913	10
39	3	54.10	71.84	12	460	580	156	555	558	758	10
39	4	74.40	51.16	29	824	972	277	401	737	972	10
39	5	22.53	12.00	11	494	514	834	952	79	374	10
39	6	91.04	95.01	1	268	275	572	925	547	572	10
39	7	9.31	28.11	10	819	820	855	941	862	941	10
39	8	21.57	51.12	9	54	131	469	675	81	758	10
39	9	11.70	40.95	13	192	234	931	942	846	942	10
39	10	90.92	82.10	29	363	487	238	529	724	848	10
39	11	37.37	40.97	16	784	845	437	441	502	966	10
39	12	16.71	3.24	21	508	609	437	568	622	944	10
39	13	34.49	55.92	8	277	316	674	896	350	705	10
39	14	58.90	6.72	14	855	889	828	869	743	978	10
39	15	18.52	10.08	9	654	819	643	741	671	796	10
39	16	20.56	43.86	21	634	659	734	949	636	949	10
39	17	74.99	41.84	22	761	789	420	772	950	980	10
39	18	14.49	2.22	6	863	941	384	671	352	941	10
39	19	31.69	93.65	1	194	231	273	439	837	922	10
39	20	43.33	11.69	10	810	832	581	971	532	662	10
40	0	2.82	16.15	0	0	1000	0	1000	0	1000	0
40	1	53.34	36.87	3	75	142	383	575	465	873	10
40	2	11.13	43.14	13	387	595	129	414	703	970	10
40	3	40.61	64.69	1	437	455	196	440	502	529	10
40	4	55.73	99.93	11	610	708	228	626	298	323	10
40	5	72.85	17.53	5	800	886	111	546	294	363	10
40	6	20.01	32.79	19	374	472	139	449	34	565	10
40	7	86.64	90.26	8	868	887	386	653	807	887	10
40	8	63.24	27.58	24	556	608	406	472	203	279	10
40	9	44.88	58.19	15	922	939	882	939	556	939	10
40	10	53.39	43.77	25	169	390	228	391	245	607	10
40	11	33.47	88.54	18	782	829	199	511	730	920	10
40	12	80.43	6.08	1	511	546	190	685	874	920	10
40	13	92.10	63.12	21	880	898	507	564	576	701	10
40	14	59.59	64.52	14	159	276	107	473	597	924	10
40	15	41.16	37.97	4	792	895	535	747	420	954	10
40	16	90.85	4.57	14	177	186	99	148	602	746	10
40	17	27.48	39.00	1	51	66	627	703	756	847	10
40	18	87.19	32.78	7	883	913	299	649	567	755	10
40	19	91.01	93.94	19	323	389	120	394	189	718	10
40	20	73.56	33.08	11	707	727	784	926	768	926	10
41	0	93.09	4.39	0	0	1000	0	1000	0	1000	0
41	1	30.77	21.72	27	179	210	276	644	561	934	10
41	2	48.86	19.01	30	192	336	140	240	233	392	10
41	3	70.68	21.73	13	346	402	457	631	425	864	10
41	4	11.99	50.18	11	113	201	513	896	524	745	10
41	5	54.92	27.80	22	193	246	618	741	903	954	10
41	6	72.56	2.13	30	136	235	241	461	114	978	10
41	7	75.91	37.76	15	886	904	703	754	743	780	10
41	8	30.95	16.03	5	636	777	272	576	573	935	10
41	9	29.91	97.96	10	335	380	768	886	382	846	10
41	10	42.19	33.66	13	208	215	157	340	933	940	10
41	11	64.07	2.25	7	180	332	684	820	566	969	10
41	12	42.37	96.10	12	529	642	256	269	798	894	10
41	13	60.45	94.13	2	643	655	803	903	774	839	10
41	14	93.37	10.60	20	279	324	548	599	824	992	10
41	15	22.29	27.86	20	867	898	237	538	430	792	10
41	16	19.50	99.92	24	415	556	167	293	757	878	10
41	17	83.56	78.34	30	606	632	175	253	242	718	10
41	18	8.30	96.84	11	458	615	483	666	237	285	10
41	19	57.19	9.27	1	136	284	249	520	489	838	10
41	20	69.03	37.20	18	134	277	820	958	523	938	10
42	0	7.23	36.66	0	0	1000	0	1000	0	1000	0
42	1	20.05	34.32	9	612	614	283	361	737	985	10
42	2	34.52	0.42	14	128	173	575	804	113	294	10
42	3	5.11	79.66	31	926	955	572	856	936	955	10
42	4	30.76	18.39	26	418	477	134	613	285	727	10
42	5	73.99	97.48	29	905	908	299	550	275	898	10
42	6	76.40	49.31	4	549	611	413	481	677	928	10
42	7	80.82	41.67	18	365	394	829	925	108	408	10
42	8	87.97	51.88	13	334	413	441	592	329	662	10
42	9	92.97	2.36	17	190	394	530	647	659	906	10
42	10	78.31	65.01	6	298	398	838	922	618	922	10
42	11	88.06	42.49	25	848	917	849	917	669	765	10
42	12	93.60	12.05	20	639	800	739	909	310	352	10
42	13	3.79	15.35	24	662	875	517	640	496	781	10
42	14	73.74	43.70	20	400	452	191	457	837	932	10
42	15	35.97	74.94	31	359	472	714	838	92	564	10
42	16	17.44	39.45	11	253	346	65	387	344	813	10
42	17	86.03	35.61	21	523	591	448	585	463	805	10
42	18	77.11	74.47	9	537	574	375	851	650	919	10
42	19	84.68	32.61	18	252	317	212	354	822	921	10
42	20	67.54	47.82	21	621	768	759	937	484	937	10
43	0	44.86	89.15	0	0	1000	0	1000	0	1000	0
43	1	66.92	25.63	3	673	779	303	472	285	401	10
43	2	28.24	83.22	11	52	212	281	413	466	708	10
43	3	42.19	41.21	25	913	950	75	336	430	950	10
43	4	24.86	67.23	20	804	879	594	739	883	969	10
43	5	92.98	88.46	3	935	940	482	586	262	302	10
43	6	10.96	66.06	28	907	957	163	186	731	829	10
43	7	31.12	4.92	12	908	913	344	549	306	524	10
43	8	16.22	74.07	27	379	439	232	297	614	966	10
43	9	78.37	95.44	3	811	818	248	454	918	964	10
43	10	44.39	5.98	25	584	667	254	548	719	915	10
43	11	14.45	72.31	19	767	847	764	886	411	549	10
43	12	55.37	45.06	8	879	898	670	879	221	514	10
43	13	8.42	75.88	36	562	615	542	628	486	925	10
43	14	94.83	90.14	27	205	339	340	528	263	949	10
43	15	22.75	43.02	1	80	202	262	481	886	947	10
43	16	82.54	1.96	12	720	802	284	361	121	257	10
43	17	87.05	91.57	25	797	809	549	600	392	552	10
43	18	0.88	48.39	12	246	304	498	908	210	458	10
43	19	19.37	40.91	4	164	184	698	944	688	944	10
43	20	23.41	94.50	16	364	379	479	680	717	976	10
44	0	51.53	79.30	0	0	1000	0	1000	0	1000	0
44	1	37.65	17.58	6	930	935	102	246	757	935	10
44	2	78.12	34.48	25	873	946	621	694	882	946	10
44	3	60.60	69.49	6	690	723	141	189	360	459	10
44	4	73.10	87.77	18	575	838	743	975	518	680	10
44	5	48.30	95.93	13	925	937	381	572	465	982	10
44	6	60.08	7.82	7	514	635	215	325	681	927	10
44	7	72.13	36.59	23	54	115	178	240	724	951	10
44	8	3.60	38.02	12	923	935	898	935	709	935	10
44	9	3.18	29.59	16	519	741	545	685	327	425	10
44	10	7.59	1.54	34	578	636	710	909	286	790	10
44	11	80.34	73.68	14	823	845	911	969	828	969	10
44	12	50.02	32.89	16	445	663	905	952	113	336	10
44	13	39.74	40.11	21	109	161	943	958	935	958	10
44	14	50.11	4.23	16	908	923	392	698	764	923	10
44	15	86.01	35.41	23	103	143	170	725	364	784	10
44	16	79.06	12.07	1	916	926	866	926	788	926	10
44	17	39.27	67.22	1	927	981	643	981	663	815	10
44	18	42.35	88.30	20	73	102	658	728	739	986	10
44	19	79.86	26.39	6	163	320	390	434	92	128	10
44	20	26.29	44.60	5	674	699	817	956	673	810	10
45	0	86.78	38.34	0	0	1000	0	1000	0	1000	0
45	1	70.19	47.15	8	546	641	838	980	949	980	10
45	2	70.59	90.91	30	405	419	506	718	574	926	10
45	3	46.88	13.99	18	191	318	734	952	739	952	10
45	4	57.35	26.09	18	648	682	894	967	103	523	10
45	5	52.02	61.90	5	429	471	234	957	294	387	10
45	6	2.87	28.99	19	110	113	861	914	693	738	10
45	7	51.44	96.77	19	882	930	788	930	108	614	10
45	8	21.34	66.53	29	855	901	717	927	434	894	10
45	9	43.66	32.87	5	307	326	665	955	784	955	10
45	10	47.58	69.57	3	858	909	869	948	656	731	10
45	11	24.19	7.16	20	738	802	436	907	141	236	10
45	12	33.03	23.71	7	454	492	106	726	699	943	10
45	13	76.46	56.04	21	444	453	793	978	728	978	10
45	14	68.87	48.81	12	722	800	556	802	798	978	10
45	15	7.35	40.20	24	665	756	124	540	743	830	10
45	16	60.76	68.22	9	56	113	141	304	451	823	10
45	17	88.27	86.73	16	796	872	520	597	334	406	10
45	18	78.29	87.85	10	633	679	293	405	246	948	10
45	19	97.71	64.84	27	144	275	781	970	513	843	10
45	20	95.08	77.99	6	222	241	294	958	500	958	10
46	0	15.20	64.97	0	0	1000	0	1000	0	1000	0
46	1	31.19	4.21	10	352	453	909	936	86	246	10
46	2	80.79	91.06	14	259	276	331	342	187	250	10
46	3	24.38	24.80	31	402	452	834	957	813	957	10
